BookId,BookTItle
0743418190,"In Her Shoes : A Novel"
0385335407,"The Kiss"
0965746828,"Home Spun: A Collection"
0060923245,"Sweet Hereafter Movie Tie-In : A Novel"
0486272664,"The Rime of the Ancient Mariner and Other Poems"
0786015276,"11th Hour"
0060913509,"In Country RI"
0553272837,"Brazen Virtue"
0440225078,"Ghost Moon"
0312145543,"Brewing Up a Storm: A John Thatcher Mystery"
0425181111,"Strangers"
0380732688,"Milk and Honey (Peter Decker/Rina Lazarus Novels)"
0140286276,"The Deep End of the Ocean (Oprah's Book Club)"
0373484100,"Night Tales"
0449907481,"A Thousand Acres (Ballantine Reader's Circle)"
0553107305,"Chopping Spree"
080213825X,"Four Blondes"
0515127833,"River's End"
0345441133,"Summer Island"
0515134279,"The Straw Men"
0945586051,"The Doctor the Patient: The Personal Journey of a Physician With Cancer"
0385490992,"The Street Lawyer"
0385424728,"The Chamber"
0312980388,"Warlock : A Novel of Ancient Egypt"
0590419625,"The Teacher from the Black Lagoon"
0385472951,"The Partner"
0451195663,"Primal Scream"
0425182878,"Chosen Prey"
0553564528,"Guilty as Sin"
055356451X,"Night Sins"
0743412621,"The Second Time Around : A Novel"
0849943728,"Three"
0849943450,"The Canopy"
084994371X,"Blink"
0590406019,"Last Battle"
0020442408,"Prince Caspian"
0553225987,"Robert's Rules of Order"
042517736X,"Abduction"
0671868713,"And Never Let Her Go : Thomas Capano: The Deadly Seducer"
038549825X,"Not a Day Goes By : A Novel"
0553202294,"Sun Signs"
0345313860,"The Vampire Lestat (Vampire Chronicles, Book II)"
0345369947,"The Mummy or Ramses the Damned"
067170124X,"HIS LITTLE WOMEN : HIS LITTLE WOMEN"
0345353625,"Her Mother's Daughter"
0308102282,"Your Erroneous Zones"
006017143X,"The Night Listener"
0805056491,"Organizing from the Inside Out"
0679401377,"The Hellfire Club"
1562827049,"The Diary of Jack the Ripper/the Discovery, the Investigation, the Debate"
0385306032,"Vanished"
0816152446,"The Women in His Life (G K Hall Large Print Book Series)"
0821772953,"The Morning After"
0345379454,"Missing Susan"
0553576925,"Hiding in the Shadows (Shadows Trilogy (Paperback))"
0743206053,"Kitchen Privileges : A Memoir"
0688169678,"We Are Our Mothers' Daughters"
0439319552,"Horus's Horrible Day (First Graders from Mars)"
0590870157,"My Garden (Beginning Literacy)"
0307001164,"101 Dalmatians"
0440441501,"In the Dinosaur's Paw (Kids of the Polk Street School)"
0590687301,"Ralph S. Mouse"
0439061644,"The First Journey (Animorphs. Alternamorphs, 1)"
0439569842,"How Do Dinosaurs Learn to Read"
0307118703,"My First Book about Space (Golden Look-Look Books (Paperback))"
0590418858,"You Be the Jury #02"
030720152X,"Comic Characters"
0816728739,"The Time Machine (Troll Illustrated Classics)"
0865050880,"I Like School (in My World Series)"
0812519655,"Sacred Ground"
0812524853,"Burning Water (Burning Water)"
0449211770,"The Tightrope Walker"
193072229X,"MoveOn's 50 Ways to Love Your Country: How to Find Your Political Voice and Become a Catalyst for Change"
0812521129,"Children of the Night"
0345251733,"Rainbow the Stormy Life of Judy Garland"
1400077826,"Cold Mountain (MTI) (Vintage Contemporaries)"
0312995431,"A Fountain Filled With Blood (A Rev. Clare Ferguson Mystery)"
0312312628,"Out of the Deep I Cry : A Clare Fergusson/Russ Van Alstyne Mystery"
0446394521,"Daisy Fay and the Miracle Man"
0590021117,"Little House On the Prairie"
068484267X,"Angela's Ashes: A Memoir"
0553578693,"The Next Accident"
0380709260,"Socks (Cleary Reissue)"
0807565288,"The Pet Shop Mystery (Boxcar Children Special (Paper), No 7)"
0312986769,"In the Bleak Midwinter (A Rev. Clare Ferguson Mystery)"
0345413377,"The Amber Spyglass (His Dark Materials, Book 3)"
0345413369,"The Subtle Knife (His Dark Materials, Book 2)"
0679893105,"The Golden Compass (His Dark Materials, Book 1)"
0061096091,"Eyeshot"
0345369068,"If Ever I Return, Pretty Peggy-O"
0451184718,"The Rosewood Casket"
0449209121,"The Amazing Mrs. Pollifax"
0060938455,"Fast Food Nation: The Dark Side of the All-American Meal"
080411952X,"The Unsung Hero"
0060575808,"Two Princesses of Bamarre, The"
0060558865,"Ella Enchanted (rack)"
0767912918,"Passing for Thin : Losing Half My Weight and Finding My Self"
0553298860,"Bloodlines (Dog Lover's Mysteries)"
0385335679,"Kissing in Manhattan"
0440122090,"Echoes"
0671525832,"Someone to Watch Over Me : A Novel"
0553279572,"The Toynbee Convector"
0061009059,"One for the Money (Stephanie Plum Novels (Paperback))"
0060930187,"The Bell Jar : A Novel (Perennial Classics)"
0516076272,"A polar bear called Pingo"
0679450432,"Dark Lady"
0821775863,"The Future Scrolls"
0821770209,"About Face"
0670855758,"Tarot Says Beware (A Herculeah Jones Mystery)"
0553562819,"Globalhead"
0446364193,"Along Came a Spider (Alex Cross Novels)"
0446519138,"Simple Abundance:  A Daybook of Comfort and Joy"
0425179672,"The River King"
0061042943,"Final Appeal"
0399144463,"Who Moved My Cheese? An Amazing Way to Deal with Change in Your Work and in Your Life"
0965404560,"Atonement"
006015781X,"Why Do Clocks Run Clockwise? and Other Imponderables: Mysteries of Everyday Life Explained"
0060930705,"Someone to Watch Over Me : Stories"
0312206763,"Stately Pursuits"
0316116025,"The Pinball Effect: How Renaissance Water Gardens Made the Carburetor Possible-And Other Journeys Through Knowledge (Pinball Effect)"
0156013967,"My Father, Dancing (Harvest Book)"
0385314019,"Women on the Case"
0743444167,"New Cardiff"
0618231617,"Almost: A Novel"
1567920047,"A Tally of Types: With Additions by Several Hands ; And With a New Introduction by Mike Parker"
0811203220,"Stand Still Like the Hummingbird"
1573229148,"Crossing the Unknown Sea: Work As a Pilgrimage of Identity"
0787955671,"The Future of Leadership: Today's Top Leadership Thinkers Speak to Tomorrow's Leaders"
0425174484,"Expecting Adam: A True Story of Birth, Rebirth, and Everyday Magic"
0385496907,"No Future Without Forgiveness"
0446523992,"A Call to Conscience : The Landmark Speeches of Dr. Martin Luther King, Jr."
0140185216,"On the Road (Penguin 20th Century Classics)"
0684717255,"I And Thou"
0486272745,"The Prince (Dover Thrift Editions)"
8807120194,"Sarajevo, maybe (Anni Novanta/Feltrinelli)"
0062507249,"Becoming a Man : Half a Life Story"
0684801221,"OLD MAN AND THE SEA"
1576737357,"Diary of a Teenage Girl - Becoming Me : Diary Number 1 (Diary of a Teenage Girl)"
0060083298,"The Dominant Blonde"
0446672211,"Where the Heart Is (Oprah's Book Club (Paperback))"
0140293248,"The Girls' Guide to Hunting and Fishing"
0807070718,"Rena's Promise: A Story of Sisters in Auschwitz"
0743213831,"America the Beautiful: A Novel"
0345305477,"Easy Travel to Other Planets"
0061080519,"The Mist and the Magic (Harper Monogram)"
0142000205,"Icy Sparks"
0316735027,"The True and Outstanding Adventures of the Hunt Sisters: A Novel"
193156146X,"The Time Traveler's Wife"
015600710X,"Strange Fits of Passion: A Novel"
0062517856,"The Monk Downstairs: A Novel"
0679767789,"Lost in Place: Growing Up Absurd in Suburbia"
0449911683,"My Name Is Asher Lev"
0425169626,"Waking the Dead"
0449207757,"Davita's Harp"
0449245691,"The Book of Lights"
0140029400,"The Mimic Men"
0140021566,"The Mystic Masseur"
2253004022,"Regain"
2253005274,"Le Grand Meaulnes (Classiques De Poche)"
225300670X,"A l'Ouest rien de nouveau"
2266084372,"Pourquoi j'ai mangÃ?Â© mon pÃ?Â¨re"
2070362388,"Ravage"
2266029460,"Voyage d'une parisienne Ã?Â  Lhassa"
2253007102,"Les Fleurs Du Mal"
2070417743,"Chroniques martiennes"
2266033689,"Le Diable Au Corps"
2070384349,"La Faute de l'abbÃ?Â© Mouret"
207053880X,"L'Homme Qui Plantait Des Arbres"
2070334368,"La Guerre Des Boutons"
2290314951,"Paroles de Poilus : Lettres et carnets du front 1914-1918"
229000510X,"Une porte sur l'Ã?Â©tÃ?Â©"
3492207006,"Die Entdeckung der Langsamkeit."
3499177757,"Die Grenzen des Geschlechts: Anleitungen zum Sturz des internationalen Patriarchats : Amnesty for Women (Rororo Sachbuch)"
3889774016,"Frauen der Welt: Vom Fortschritt der Ungleichheit"
3502670005,"I Ging. Das Buch der Wandlung. Das groÃ?Â?e Weisheits- und Orakelbuch der alten Chinesen."
0905762487,"African Women: Their Struggle for Economic Independence"
3499222604,"Die globalisierte Frau: Berichte aus der Zukunft der Ungleichheit (Frauen aktuell)"
3746670055,"Women are the Niggers of the World: Ã¼ber Frauen, Herrenmenschen und Nietzsches Peitsche (AtV Dokument und Essay)"
0140620427,"Sense and Sensibility (Penguin Popular Classics)"
3596144434,"Der gemietete Mann."
3442724686,"Der Gott der kleinen Dinge."
0385504209,"The Da Vinci Code"
0446525502,"The Rescue"
0385500769,"A Map of the World"
0399147012,"Edge of Danger"
0670892963,"Bridget Jones : The Edge of Reason"
0688180639,"Vinegar Hill (Oprah's Book Club (Hardcover))"
0316789089,"The Pilot's Wife : A Novel Tag: Author of the Weight of Water (Oprah's Book Club (Hardcover))"
0451197275,"Saving Private Ryan: A Novel"
0425184129,"Big Trouble"
0151001006,"Snow Falling on Cedars"
0385505833,"Skipping Christmas"
0679442790,"The Reader"
0525943862,"Cheaters"
0609605925,"Angel Falls"
0026098407,"FOR COLORED GIRLS WHO HAVE CONSIDERED SUICIDE WHEN THE RAINBOW IS ENUF"
0060167688,"After All These Years"
0689846258,"Jennifer, Hecate, MacBeth, William McKinley and Me, Elizabeth"
0060812508,"Black Boy (American Hunger : a Record of Childhood and Youth)"
0066211662,"The Bitch in the House : 26 Women Tell the Truth About Sex, Solitude, Work, Motherhood, and Marriage"
1401300014,"The Essential 55: An Award-Winning Educator's Rules for Discovering the Successful Student in Every Child"
1561633259,"To Afghanistan and Back"
055328942X,"The Shelters of Stone (Earth's Children, Book 5)"
0425167054,"The Tick: Mighty Blue Justice!"
0140083049,"Pooh's Workout Book"
0767900316,"The Corner : A Year in the Life of an Inner-City Neighborhood"
0684863871,"Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx"
0836236637,"Send in the Stunt Mom: The Second Collection of Committed"
0316597058,"On a Street Called Easy, in a Cottage Called Joye"
0312922728,"Modern Women"
1551520559,"Bad Jobs: My Last Shift at Albert Wong's Pagoda and Other Ugly Tales of the Workplace"
0425103285,"Mrs. Mike"
0553342762,"Jaguars Ripped My Flesh: Adventure Is a Risky Business (Bantam New Fiction Series)"
0553574086,"Critical Judgment"
0553287575,"End of the Road"
0970159404,"Flying Hawaii : A Pilot's Guide to the Islands"
0757300618,"Chicken Soup from the Soul of Hawaii: Stories of Aloha to Create Paradise Wherever You Are"
0445205377,"Wild Seed"
0446610798,"Right as Rain"
0307986241,"Good Night, Little Bear (Little Golden Book Series)"
0446611328,"Hell to Pay"
0761125493,"What to Expect When You're Expecting, 3rd Edition"
1931686408,"Escape from Fire Island!: A Date With Destiny Adventure"
039923392X,"You Are My I Love You"
0967418305,"I Had a Dollar in Hawaii"
1566471575,"A Pocket Guide to Oahu"
0816704317,"Home for a Dinosaur (Giant First Start Reader)"
1556114753,"Scarlet Women: A Novel"
0449908453,"Brunswick Gardens"
0553568779,"Wild Kat (Kat Colorado Mysteries)"
0061097489,"The Abduction"
0440221048,"A Certain Justice: A Novel"
0345394267,"Rainbow's End"
0385420951,"Kat's Cradle (A Perfect Crime Book)"
0836261313,"Call No Man Father"
0449909360,"House of Blues: A Skip Langdon Novel"
0892965711,"The Odd Job (Sarah Kelling and Max Bittersohn Mysteries (Hardcover))"
0679429883,"Eyes of a Child"
0762102519,"Kiss Before Dying (The Best Mysteries of All Time)"
0385242395,"The Proving"
0671003364,"Ransom"
0380714868,"Katapult (Kat Colorado Mysteries)"
0380711877,"Katwalk (Kat Colorado Mysteries)"
0345375351,"Show of Evil"
0812568672,"Y2K"
0446515868,"Night Train to Memphis"
0446523186,"Belladonna: A Novel of Revenge"
0553140175,"The Simple Solution to Rubik's Cube"
0786860472,"Suitable for Framing W/the Corpse Had a Familiar Face"
0671694170,"CHINA WHITE"
0399132066,"The Traveler"
0070590826,"Daydreams"
0312983603,"The Mermaids Singing (A Dr. Tony Hill &amp; Carol Jordan Mystery)"
0553106341,"Dust to Dust"
0399144927,"The Breaker"
0399143807,"Judas Child"
0345404785,"Dark Lady"
0425158608,"Honky Tonk Kat (Kat Colorado Mysteries)"
0380728168,"Final Victim"
0515121282,"Cold Shoulder"
068480297X,"SHOCK WAVE (Dirk Pitt Adventures (Hardcover))"
0399139710,"Acceptable Risk"
0375704892,"No More Dying Then! (Vintage Crime/Black Lizard)"
0671875817,"A GATHERING OF SAINTS"
0553575260,"A Free Man of Color (Benjamin January (Paperback))"
0553092650,"In the Presence of the Enemy"
0385468520,"Alley Kat Blues (Kat Colorado Mysteries)"
0892965835,"Serious Intent"
0553264680,"C is for Corpse (Kinsey Millhone Mysteries (Paperback))"
0451191951,"The Brimstone Wedding"
0679429891,"The Final Judgement"
0061009881,"Hostile Witness"
0316693863,"Hide and Seek"
0449224392,"Traitor's Gate"
0553575945,"Requiem for a Glass Heart"
0451184726,"She Walks These Hills"
0440237513,"On Edge"
0375709045,"She's Gone Country: Dispatches from a Lost Soul in the Heart of Dixie"
0345389409,"Memnoch the Devil (Rice, Anne, Vampire Chronicles, 5th Bk.)"
0066210690,"The Last Lone Inventor: A Tale of Genius, Deceit, and the Birth of Television"
0743201957,"Two O'Clock, Eastern Wartime : A Novel"
0425160920,"Trick Questions (Tubby Dubonnet Mysteries)"
0451404270,"Dead Time"
0425173305,"Slackjaw"
0451409485,"First Avenue"
0399145850,"Day of Reckoning"
0151003580,"At End of Day: A Novel"
037571412X,"The Dying Animal"
0446667900,"A Darkness More Than Night"
0805056645,"Are You Somebody? : The Accidental Memoir of a Dublin Woman"
0786881011,"The Lost Get Back Boogie"
0380730820,"Jupiter's Bones : A Peter Decker/Rina Lazarus Novel (Peter Decker &amp; Rina Lazarus Novels (Paperback))"
0821765957,"Key West"
0446604232,"Exclusive"
0060914289,"The Egg and I"
0345366395,"Virginia Woolf: The Impact of Childhood Sexual Abuse on Her Life and Work"
0805208488,"The Trial"
0517084791,"Three Complete Novels: The Andromeda Strain, The Terminal Man, and The Great Train Robbery"
0312253974,"Lazarus and the Hurricane: The Freeing of Rubin \Hurricane\" Carter""
0517702134,"True Crime: The Novel"
0312169345,"The Moor: A Mary Russell Novel"
0684837765,"KILLING TIME : AN INSPECTOR BILL SLIDER MYSTERY (Inspector Bill Slider Mysteries)"
0807070971,"Breathless: An Asthma Journal"
0020447019,"Hot Type: Our Most Celebrated Writers Introduce the Next Word in Contemporary American Fiction (Collier Fiction)"
0060916559,"John Dollar: A Novel"
0525939695,"Ballad of Frankie Silver"
0312264143,"The Woman in the Yard"
0446527912,"Animosity : A Novel"
0679762051,"My Dark Places: An L.A. Crime Memoir"
0553578774,"Night Dogs"
0380790432,"Ghost Dance"
0553581481,"Eleven Days: A Novel of the Heartland"
0553571702,"Hard Frost"
0061044393,"Hocus (Irene Kelly Mysteries (Paperback))"
0446403237,"Bootlegger's Daughter"
0446604062,"Up Jumps the Devil (Deborah Knott Mysteries (Paperback))"
0399146245,"24 Hours"
0679753117,"Dead Lagoon: An Aurelio Zen Mystery (Vintage Crime/Black Lizard)"
0671708104,"RIGHT TO DIE : RIGHT TO DIE"
0671898744,"INVASION OF PRIVACY (John Francis Cuddy Mystery)"
0671898752,"RESCUE"
0671695843,"YESTERDAY'S NEWS : YESTERDAY'S NEWS"
0671708120,"SHALLOW GRAVES : SHALLOW GRAVES"
0449223132,"Brazil"
0373710240,"Shenandoah Christmas (You, Me &amp; The Kids) (Harlequin Superromance, No. 1024)"
0373710194,"Substitute Father (Marriage Of Inconvenience) (Harlequin Super Romance)"
0373217250,"All They Want for Christmas: Comfort and Joy / Merry Christmas, Baby"
037371033X,"Man With A Mission (The Men Of Maple Hill) (Harlequin Superromance, No. 1033)"
0373709331,"Hitched! (The Taggarts Of Texas) (Superromance, 933)"
0373709870,"Dear Maggie (Harlequin Superromance, No 987)"
0373217242,"Yuletide Brides (2 Novels in 1)"
0373471599,"Marriage By The Book  (Florida) (Born in the USA)"
0425067858,"The Labors of Hercules (Hercule Poirot Mysteries (Paperback))"
0671036602,"The Burning City"
0553560980,"Sideshow (One Last Wish)"
0756401518,"Moreau Omnibus: Forests of the Night/Emperors of the Twilight/Specters of the Dawn"
0425174727,"Poirot Investigates (Hercule Poirot Mysteries (Paperback))"
0740721984,"Fuzzy Logic Get Fuzzy 2"
0061319481,"We're in the Money"
0446526681,"Lion's Blood : A Novel of Slavery and Freedom in an Alternate America"
0312875568,"The White Mare's Daughter (Epona)"
0886779561,"The Sand Wars: Solar Kill, Lasertown Blues and Celestial Hit List (Sand Wars)"
0345361326,"Those Who Hunt the Night"
0312971958,"Tied Up in Tinsel"
0312970978,"When in Rome"
1582340978,"Prince: And Other Dogs 1850-1940"
0789480646,"Dynamic Yoga"
0553276069,"Death of a Doxy: A Nero Wolfe Mystery (Crime Line)"
0451209850,"The Chocolate Frog Frame-Up (Chocoholic Mysteries)"
0312968329,"Death of a Fool (St. Martin's Dead Letter Mysteries.)"
0740723227,"Zits Unzipped : Sketchbook #5 (Scott, Jerry, Zits Collection Sketchbook, No. 5.)"
0836282868,"Yesh! Mutts Iv (Mutts)"
0140280898,"Sherlock Holmes and the Ice Palace Murders: From the American Chronicles of John H. Watson, M.D"
0060084022,"The Big Bounce"
0380784491,"Murder Runs in the Family: A Southern Sisters Mystery"
0790009072,"Mists of Time: Ngapuhi Myths and Legends"
0140238530,"The Singing Whakapapa"
1878067125,"Disappearing Moon Cafe"
014025644X,"Rice"
1582343187,"Prince and Other Dogs II"
0553247468,"One Police Plaza"
0312966695,"Spinsters in Jeopardy"
