11066,Медицина,"Лекарите, на които вярваме - списание, посветено на Ковид-19. Симптоми, открития, тайни, статистика, ваксини... Всичко, което трябва да знаете за вируса, променил света! Едно пълноцветно списание, само с проверена информация! Ценна за цялото семейство!  Поръчайте ексклузивно на www.trud.cc!"
11060,Приказки,"Свалете или прочетете онлайн какво прави страхливиятвълк Гошо по време на скучната карантина! Само сега и специално за най-малките ни читатели подаряваме свежа и поучителна детска книжка, защото ние и Чичо Ники мислим за вас.  Влезте в секция Откъс и се забавлявайте! Останете вкъщи и скоро ще се видим пак!"
434,Речници,"Българско-ивритски разговорник” от Мони Алмалех запълва една дългогодишна ниша в книжния пазар на справочната и помощната литература при чуждоезиковото обучение. Авторът е преподавател в СУ “Св. Климент Охридски” и в НБУ и е признат за безспорен авторитет в средите на специалистите езиковеди. Разговорникът му е сред най-успешните опити за създаване на изчерпателен и достъпен помощник при общуване с чужденци. Разговорникът се състои от два главни раздела – първият е теоретичен и в него се дават най-общи сведения за този тъй различен от българския език, проследяват се особеностите в ивритската граматика и словоред, извеждат се най-важните и необходими знания за употребата на различните глаголни времена, форми на единствено и множествено число и т. н. Втората част – практическият разговорник, включва понятия и изрази както от най-широката сфера на обществения живот, така и от някои по-специализирани области и теми. Българинът, попаднал в Израел, може спокойно да разчита на “Българско-ивритския разговорник” от Мони Алмалех, ако му се налага да се справи с обичайните битови нужди или при водене на неангажиращ приятелски разговор."
432,Речници,"Едно от най-интересните заглавия в каталога на издателство “Труд” е “Английско - български военен речник”. Това е първият по рода си специализиран двуезичен наръчник за изцяло военна лексика. Изданието съдържа над 20 000 армейски термини, подробни таблици с всички чинове и длъжности в британската Кралска армия и в американските въоръжени сили, кодовете за фонетичната азбука, подробни индекси с използваните съкращения и изключително полезни пояснения за масовата аудитория. Речникът има и друга модерна функция – той предлага най-новата единна и унифицирана терминология, която вече се използва или предстои да се използва в армиите на държавите членки на Североатлантическия блок (НАТО). Изданието е изключително полезно за студенти, за школници и курсанти във Военните училища и академии, за офицерите в армията, а също така за преводачи и журналисти."
431,Мемоари и обществено-политическа литература,"Мистериозният Огнян Дойнов проговори. Макар и от гроба. Членът на политбюро, съратникът на Живков, обявеният за кръстник на българската мафия и за създател на силовите групировки е записал приживе мемоари. Съпругата му ги е съхранила и с помощта на журналистката Зоя Димитрова ги е събрала в книга. “Спомените на Огнян Дойнов”, издание на “Труд”, обещават да бъдат новото най-сензационно четиво на българския книжен пазар след авторската книга на Светослава Тадаръкова за Карамански и Димитър Иванов. Най-после на бял свят излиза цялата истина за големите икономически афери в страната, за сложните интриги в Политбюро преди 10-ти, за принципите на работа в научно-техническото ни разузнаване, за раздържавяването и приватизацията на предприятията в сектора на тежката промишленост. Читателите ще открият сензационни факти за управленските структури преди и след демократичните промени, макар че, естествено, авторът прехвърля вината върху най-неочакваните лица. Кой и как е формирал силовите групировки? Кой е имал интерес от източването на банките и от пълното разграбване на държавата? Планирано ли е било сегашното управление на Симеон Сакскобурготски? Отговорите са в книгата със спомените на Огнян Дойнов."
427,Криминални романи,"Япония, 1693 г. При пожар в една от постройките на древния храм Зоджо са открити три трупа. Но нито една от жертвите не е загинала от обгаряне или от задушаване с дим. Единственият свидетел и заподозрян за палежа страда от мистериозна амнезия. Съпругата на Сано научава ужасяващи факти за живота в сектата Черния лотус от един избягал монах, но самото бакуфу, военнофеодалното правителство, възпрепятства разкриването на истината. Самураят Сано Ичиро трябва да разбере какви тайни крият игуменката на разследвания манастир, загадъчният доктор садист и една от послушниците, а също така да съумее да съхрани хармонията в брака си. Виж тази книга в „”.Ако закупите още 5 заглавия от тази поредица, получавате една безплатна книга – !"
419,Речници,"Чешко-българския речник следва най-модерните методи за съставяне на двуезични речници - речниковият материал се групира по гнезда, а всяка дума се представя самостоятелно на съответното място в азбучния ред. Изключителнао полезни в настоящото издание са граматичните и стилистични бележки, добавената идиоматична фразеология и най-вече двете приложения в края на двата тома, включващи списъка на най-често употребяваните съкращения и списък на географските имена и техните български съответствия. В автроския колектив на речника участват преподаватели по чешки език от факултета по Славянски филологии на СУ Св. Климент Охридски. Научен редактор на речника е покойният професор Светомир Иванчев."
414,Мемоари и обществено-политическа литература,"Правосъдният министър от времето на Борис ІІІ Васил Митаков хвърля сензационна светлина върху обществено-политическия живот в България непосредствено преди и веднага след избухването на Втората световна война. Изтъкнатият ни юрист е стенографирал впечатленията и преживяванията си в таен дневник, който обхваща не само периода, в които е бил в изпълнителната власт (в двата кабинета на Георги Кьосеиванов 1938–1939 и 1939–1940 г. и в този на проф. Богдан Филов 1940–1942 г.), но и годините до февруари 1945, когато е екзекутиран от Народния съд. “Дневникът на Митаков” (издание на “Труд”) съдържа разшифрованите стенограми, тайните записки и автобиографията на този забележителен българин. Оказва се, че архивът на правосъдния ни министър, запазен от съпругата му и предоставен за печат от дъщеря му Лиляна Михайлова–Митакова, е безценен документ за някои от най-драматичните моменти в историята на България. Във фокуса на записките са задкулисните борби около съставянето на правителството на проф. Богдан Филов, нелегалната съпротива, въвличането на България във Втората световна война, разстрелите на антифашисти, борбите за спасяването на българските евреи, а също и много други събития, оставили траен отпечатък в историята на страната ни. Митаков отбелязва и коментира някои твърде любопитни страни от характерите и поведението на най-изтъкнатите обществени фигури от онова време. Естествено, част от възгледите му са доста спорни, особено онези, свързани с тъй наречения “Еврейски въпрос”, но така или иначе, такава е гледната точка на автора. “Дневникът на Митаков” е изключително стойностен документ за едно смутно за България време, а субективният му характер само допринася за по-непосредственото представяне на размирния 20 в."
407,Енциклопедии,"“Световна енциклопедия на кучетата” от Венелин Динчев е уникална като обем, изчерпателност и структуриране на информацията не само на българския, но и на световния книжен пазар. Тя е най-пълното и категоризирано издание на всички известни в света кучешки породи и разновидностите им, заедно с вариативните им форми и наименования. Авторът – известен български кинолог, магистър по животновъдство и председател на БФК, обобщава дългогодишния си професионален опит и в настоящия си труд представя над 700 породи кучета с над 2900 синонимни термини и повече от 900 илюстрации. Бонус на енциклопедията са изключително ценната информация за произхода и историята на всяка порода, данните за изискванията на различните киноложки организации в света - FCI, AKC и КС за регистрация на дадена порода, както и сведенията за общите и индивидуалните характеристики на всяка порода, подробното описание на външните й белези и статистичките данни за популацията и развъждането й. Освен това, “Световна енциклопедия на кучетата” е и единственото издание в света, което отделя достойно място на най-известните български породи – каракачанското куче и лудогорското гонче, а също и за силно намалелите и почти изчезнали ловни породи брак и кьосе брак. “Световна енциклопедия на кучетата”, издание на “Труд”, е задължителен наръчник в библиотеката на всеки ветеринар, животновъд, професионален лекар и истински ценител на животните."
405,Мемоари и обществено-политическа литература,"Дългогодишният труд на журналистката от в. “Сега” е първото цялостно и задълбочено журналистическо разследване на престъпната обвързаност между политическия елит и силовите икономически групировки преди и след 10 ноември 1989 г. Във фокуса на вниманието са фигурите на Иво Карамански и Димитър Иванов, но сред страниците на обемистия труд изпъкват лицата на почти всички бивши и настоящи фактори в управлението на държавата – от Живков и роднините му (сегашният шеф на БОК Иван Славков и депутатката Жени Живкова), през босовете на “Мултигруп” и избитите босове на борческите организации, мистичния Андрей Луканов и лидерите на приятелските кръгове “Орион” и “Олимп”, та чак до сивия кардинал Стоян Ганев. Най-ценното в текста все пак са документалните свидетелства – достоверни сведения от архивите на ДС, уникални, никога непубликувани интервюта на авторката с Иво Карамански и Димитър Иванов, както и части от личния дневник на бившия шеф на Шесто управление и днешен вестникарски издател. Шокираният читател за първи път ще прочете дълго засекретявани данни и версии за смъртта на Людмила Живкова, за мистериозната катастрофа с 14-те войничета край разклона за Банкя, за войната “Мултигруп” – “ТСБанк” и за престъпния бизнес на някои от иначе авторитетните икономически организации. Книгата на Тадаръкова разкрива и повечето от начините за корумпиране на депутати, министри и министър-председатели и най-вече за бандитското разграбване на държавната собственост под формата на тайна или явна приватизация."
330,Мемоари и обществено-политическа литература,"Интернет е нож с две остриета – предлага неограничени възможности и необятна по обем информация, но крие и редица коварни опасности; предоставя абсолютна свобода на словото, но я противопоставя на конституционното ни право на лична неприкосновеност. В мрежата безпрепятствено може да се проследяват, записват и анализират огромни потоци от данни, които да се използват за целите на масовото наблюдение, за лично или корпоративно облагодетелстване, за публично дискредитиране или просто за забавление. Кой стои зад трепкащия екран на монитора? Кому поверяваме тайните си чрез електронните си писма? На тези и на още много въпроси отговор дава най-новият епизод от серията “Строго секретно” – “Шпионите в мрежата – кой ни наблюдава в Интернет?” от Андрю Гонтлет. Заглавието разисква проблемите на сигурността и личната неприкосновеност в Интернет, но също така спира вниманието си и върху не по-малко важните въпроси за кошмарните възможности за злоупотреби при използване на компютърните мрежи и на централизирания начин за обработка на данните. Изследвани са почти всички страни на проблема – удобството, което става залог за сигурността; правото на свободно изразяване (гласността), което води до накърняване на правото за лична неприкосновеност; липсата на единен закон за Интернет, което причинява съдебни недоразумения по цял свят и т. н."
322,Приказки,"Още с публикуването си през 1926 г. “Мечо Пух” на англичанина Алън Алекзандър Милн се превръща в неостаряваща детска класика. Десетките й издания през годините само доказват колко ефективен при опознаването на света може да бъде разказът за едно мече и неговите приятели. Всъщност, “Мечо Пух” се ражда от историите, които авторът и съпругата му разказват на невръстния си син Кристофър Робин - приказки, в които героите са самият той и любимите му играчки. На първия му рожден ден те му подаряват плюшено мече, което детето кръщава по името на канадската мечка Уини и на белия лебед Пух от Лондонския зоопарк. С течение на времето на малкия Кристофър подарявали и други плюшени играчки - и така историите се обогатяват постепенно със Зайо, Прасчо, магарето Йори, бухала Бухльо, тигъра Тигър, кенгуруто Кенга и бебето й Ру."
317,Енциклопедии,"Картите в изданието са от нов тип и са съобразени с най-съвременните постижения на лингвогеографията. С изнесените архаични особености Българския диалектен атлас, най-вече в частта си Фонетика, е база за изследвания в областта на науката за старобългарския език - първият писмен зарегистриран книжовен език на славянството и на Източна Европа, на историческата диалектология и на историята на българския език. Частта Акцентология дава възможност да бъдат направени съществени изводи не само за българската, праславянската и славянската, но и за балканската и общата акцентология. Значението на частта Лексика надхвърля рамките на един собствено лингвистичен труд. Делът придобива по-широк, културоложки смисъл, защото е отражение на непрекъснтия диалог на културите в югоизточната част на европейския континент."
313,Криминални романи,"Япония, 1691 г., Мияко. В имераторския дворец някой владее до такова съвършенство бойните изкуства, че е постигнал способността да убива с вик. Левият императорски министър е открит мъртъв. Причина за смъртта му е среща с поразяващия вик киай. Самураят Сано Ичиро е изпратен от шогуна да разследва загадките около императорския трон. Естествено, да се намерят улики срещу могъщия убиец е почти невъзможно. Следите водят до няколко заподозрени - кой от кого по-знатни. Оказва се, че в двора на божествения император невинни няма... Виж тази книга в „”.Ако закупите още 5 заглавия от тази поредица, получавате една безплатна книга – !"
308,Мемоари и обществено-политическа литература,"Целият организъм на държавата е прояден до мозъка на костите от корупцията. Откъде идват и докъде се простират разсейките на това злокачествено заболяване? Кои са силите, довели народа до унизителна бедност? Има ли конкретни виновници и ще им бъде ли потърсена отговорност някой ден? Авторът посочва конкретни факти, имена и механизми."
303,Мемоари и обществено-политическа литература,"Каква е ролята на Тодор Живков в живота на страната? Кои са онези, които в името на болните си амбиции поставят на карта съдбата на България? Кои са пионерите на демокрацията и какъв е политическият елит на България? До къде се простира дългата ръка на Кремъл в реформите и нашествието на демократите? Отговор на тези и много други въпроси дава Костадин Чакъров в новата си книга, която е естествено продължение на нашумелия преди години негов бестселър От втория етаж!"
300,Мемоари и обществено-политическа литература,"В навечерието на седемдесет и втората си годишнина, преди вероятното начало на ново поприще големият артист Коста Цонев разказва живота си. Както във всеки подобен разказ, годините и образите се гонят и застъпват, епизодите, спомените, разсъжденията идват едни през други... Оживяват времена на мизерия и непобедима жизненост, на битка за пространство и свобода на движенията; като един миг пред читателя се представят петдесет години от историята на българския театър и кино; познати на всички, любими лица разкриват въжделенията си ... Едва ли тези спомени ще оставят някого безразличен. От книгата на Коста Цонев извира неподправеният живот."
299,Исторически романи,"В продължението на историческия епос Потоп Хенрик Сенкевич описва героичната отбрана на Жеспосполита срещу нападението на Швеция. Войските на шведския крал Карл Густав, който обичал да бъде сравняван с Александър Македонски, са предвождани от Маршал Витенберг. В решителните схватки полският крал Ян Казимеж разчита главно на киевския кастелан Чарнецки - отличен тактик и храбър воин, безстрашен като вълк единак, готов във всеки удобен момент да се обърне с лице към преследвачите си и да нападне. В едно от сраженията загива шведският престолонаследник Валдемар. Огънят на войната е обхванал Велкополска, Малополска, Украйна, Литва и Жмудж. Срещу злощастната Полша се съюзяват шведи, прусаци, унгарци, власи, казаци. Целият полски народ се вдига на живот и смърт. Един суров воин безмилостно преследва шведската пехота, но кой се крие зад името Бабинич..."
294,Фантастика и фентъзи,"Империята, под ръководството на адмирал Траун, засилва военната си мощ с флотата Катана и започва сериийно производство на безстрашни воини. Тя се готви за удар, но и Новата република планира дръзко нападение на най-неочаквано място. Близнаците на принцеса Лея и Хан Соло са залогът за надмощието на Империята. Предстои финалният сблъсък. На чия страна ще е победата? Сагата продължава..."
293,Криминални романи,"Ди Гунан е най-първата книга в поредицата романи на Робърт ван Хюлик Китайски загадки. В нея главен герой е следователят Ди Жендзие - мъдър и справедлив управник. Всяко негово разследване потапя читателя в екзотичния лабиринт на средновековен Китай, където той се сблъсква с изумителни прояви на жестокост, благородство, низост и величие. Според автора, това е книгата, която най-добре пресъздава традиционните Китайски загадки."
291,Речници,"Над 50 000 думи от основния речников фонд на италианския език с подробна разработка на значенията; най-важните термини от науката, техниката, литературата, битовата и разговорната лексика; примери и фразеологични съчетания - идиоми, пословици и поговорки с подходящите им български съответствия; таблици и схеми с най-важните правила и закономерности на италианската граматика. Отделните статии съдържат: - варианти на правописа; - каква част от речта е думата; - в коя област се използва (медицина, техника...); - пример, който илюстрира основното значение; - най-често използвани словосъчетания; - примери, които илюстрират други значения. Пълен, надежден и удобен речник на най-често използваните думи в съвременния италиански език. Подходящ, както за изучаващите италиански, така и за преподаватели, преводачи и др. във всекидневната им работа."
289,Криминални романи,"Япония, 1690 г. В двореца на шогуна една наложница е убита. Ходът на разследването показва, че смъртта й е посегателство над режима на Токугава. Заподозрени са най-големият майстор на бой с копие в Едо, местен развратен феодал, странстващ търговец на билки, императорската племенница и... майката на шогуна. Самураят Сано Ичиро трябва бързо да открие убиеца, ако не иска да се прости с живота си и с надеждата си за хармоничен брак. Виж тази книга в „”.Ако закупите още 5 заглавия от тази поредица, получавате една безплатна книга – !"
288,Исторически романи,"С романа Потоп издателство Труд продължава представянето на трилогията на Хенрик Сенкевич. На фона на епичните битки, саможертвата и страданията на полския народ в решителните му сблъсъци с полските окупатори, читателите ще съпреживеят и любовта на млади и чисти сърца, благородството, верността и подкрепата между отделните герои на това завладяващо повествование. Предстои им среща едновременно със стойностна историческа проза и с приключенско четиво, изпъстрено с рицарска доблест, романтични страсти и героичен патос. Във втория том от трилогията пан Анджей Кмичиц воюва за свободата на отечеството и за личното си достойнство, но и за любовта на прекрасната Оленка."
287,Фантастика и фентъзи,"Някога Старата република е загубила при загадъчни обстоятелства огромна сила - армадата Катана или още Тъмната сила. Залогът в надпреварата за надмощие между Империята и Новата република нараства - който сложи ръка върху тези крайцери, ще властва в галактиката. Люк, Лея, Хан, Чубака и Ландо, отново са изправени пред тежки изпитания. Освен всичко друго трябва да предотвратят гражданска война - висш служител е обвинен в корупция, над Новата република виси опасност от разцепление..."
283,Речници,"Френско-българският и българско-френският картинен речник Дуден-ТРУД е осъвременено, пригодено за двупосочно ползване издание, създадено върху основата на популярната в Европа и в цял свят серия двуезични картинни речници OXFORD-DUDEN. Френският текст е дело на преподаватели във Висшата школа за преводачи и в Новата Сорбона (Париж ІІІ) с участието и на редица френски специалисти, техници и занаятчии. В работата по намиране на българските съответствия по същия начин са привлечени специалисти в разни области на знанието и човешките дейности, преводачи, лексиколози и пр. Двата индекса в края извънредно много увеличават стойността на речника, превръщат го в двупосочен, тоест в два речника в един том. Речникът е изработен на тематичен принцип. Всяка двойна страница представя присъщия за дадена област речников фонд с точните френски обозначения и българските им съответстия. Тематичният принцип спестява продължителното издирване на отделни термини, като събира в една двойна страница цялата терминология, свързана с определена специфична област. Изображенията предават известен вид информация по-лесно и по-бързо от всякакви словесни обяснения и описания."
266,Приключенски романи,"Творчеството на Сенкевич представлява оригинална смесица от християнски светоглед и чергарски нрав. Той обаче успява да предизвика и подчини канона: самият папа акламира най-известната му книга Кво вадис и го лансира за нобелова награда през 1905 г. Издателство Труд ще се опита да обективизира предствавата за Сенкевич с отпечатването на емблематичната му трилогия С огън и меч, Потоп и Пан Володиовски. Три книги, пропити от рицарска доблест, романтични страсти и авантюризъм, на които би завидял и Александър Дюма. Първото заглавие от панорамата на Сенкевич е епичният роман Пан Володиовски, създаден през 1887 г. В него един феодал извършва планини от геройства, за да отблъсне вражите орди от своята родина, но накрая сам избира смъртта пред унижението да понася чуждия гнет и вяра. Сенкевич, историк по образование, не пише исторически хроники. Конкретно историческото време и събитията в романите му са само повод за проблематизиране на авторовите идеи - за съсловна доблест, морал в любовта, патриотизъм и упование в религията."
264,Разкази,"В Шерлок Холмс и лъвската грива са представени творбите, написани от сър Артър Конан Дойл в периода 1917-1927 г. Четирийсет години продължава създаването на сагата за най-прочутия детектив на всички времена. И макар че уменията на Холмс намират приложение и по време на Първата световна война, доктор Уотсън и гениалният му приятел, както и многобройните персонажи около тях, остават свързани преди всичко с късновикторианската епоха, с времето на най-голямата мощ на Великобритания. В този том, от чиито 13 разказа 10 излизат за пръв път на български език, неочаквано като разказвач се изявява самият Холмс, неочаквано се обогатява и галерията от образи на блестящи дами - коварни и зли, благородни и великодушни, но всички красиви.    Произведенията от това издание можете да намерите и в . "
262,Фантастика и фентъзи,"Изминали са само пет години от победата на Бунтовническия съюз над Империята при планетата Ендор. Битката е спечелена, но не и войната. Императорът и Дарт Вейдър са мъртви, но тяхното място е заето от още по голям злодей - адмирал Траун. Той не само съумява да прегрупира разбитите имперски сили, но и разработва тайна технология, с която да надвие новата република. Сагата продължава..."
261,Криминални романи," Главен герой в Китайски загадки е магистратът Ди Жендзие (630-700г.), запечатан в старинните хроники като мъдър и справедлив управник. Всяко разследване, което Съдията Ди провежда, потапя читателя в екзотичния лабиринт на Средновековен Китай, където той се сблъсква с изумителни прояви на жестокост и благородство, на низост и величие."
259,Мемоари и обществено-политическа литература,"Книгата е обособена в два раздела: 1. Правата на човека като фундамент на съвременния политически процес; 2. Функции на международните инструменти за защита на правата на човека. В приложенията са разгледани: Международни инструменти за защита на правата на човека, Коментар по конкретни права и свободи, защитени в ЕКПЧ, Европейският съюз и правата на човека."
253,Криминални романи," Императорската перла е още един вълнуващ роман, който излиза в поредицата Китайски загадки на Робърт ван Хюлик. Всяко разследване, което съдията Ди провежда, потапя читателя в екзотичния лабиринт на средновековен Китай, където той се сблъсква с изумителни прояви на жестокост и благородство, на низост и величие."
250,Криминални романи,"Япония,1690 г. Почти век империята е в пълна изолация от света, наложена от режима на Токугава, за да предотврати чуждестранните религиозни и политически влияния. Единствено на остров Дешима, в най-югозападната точка на Японския архипелаг, под най-строг правителствен надзор се осъществява тръговия с холандската компания „Ист Индия. Един холандец е убит. Самураят Сано Ичиро, личен пратеник на шогуна в Нагасаки, трябва да открие каква е връзката между тамошния губернатор, бившия китайски дипломат, най-грозната проститутка в града и местния мафиотски търговец, ако иска да спаси страната си от надвисналата опасност за война. Виж тази книга в „”.Ако закупите още 5 заглавия от тази поредица, получавате една безплатна книга – !"
